order_id,order_date,total_price,quantity,product_name,category,rating,review_date,shipment_date,carrier,delivery_date,shipment_status,payment_method
044fc90f-bd44-446d-8709-221742c056b6,2024-04-14,269.33,3,Dress,fashion,4.5,2024-05-03,2024-11-02,UPS,2024-11-05,delivered,PayPal
5e971584-8b52-442d-96d7-b69aa2d09e81,2024-09-16,335.53,1,Game Console,electronics,2.3,2024-09-26,2024-10-07,UPS,2024-10-20,delivered,Debit Card
17a45e88-a3a1-4273-94e7-801d0656f462,2023-08-31,375.87,3,Camera,electronics,1.9,2023-09-29,2023-09-15,UPS,2023-09-16,delivered,Debit Card
ba9efa73-86e3-44e2-b267-1cdc0d340952,2024-04-07,143.86,4,Tennis Racket,sports,,,2024-09-29,DHL,2024-10-12,pending,Debit Card
be6372ef-e72b-4cb6-8969-4c7d0c5b3b26,2023-01-28,494.09,1,Perfume,beauty,,,2024-10-15,UPS,2024-10-16,pending,Credit Card
c3ae673d-e66f-4aa1-8d34-fbbac5a03046,2024-06-07,371.18,1,Shampoo,beauty,,,2024-06-16,DHL,2024-07-01,shipped,Credit Card
bccbd33e-bf0a-4250-b677-8f7b351d76f6,2024-06-13,101.44,2,Laptop,electronics,1.8,2024-06-30,2024-12-10,FedEx,2024-12-22,delivered,Debit Card
3c4918f9-5af3-4ce3-bc36-aef6f7cab7f3,2024-09-20,283.27,1,Bookshelf,home,,,2024-11-17,DHL,2024-11-24,shipped,PayPal
dd43ca1b-547c-44eb-a3c4-2a78b4b970ea,2024-06-15,445.19,4,Game Console,electronics,,,2024-06-30,DHL,2024-07-12,shipped,Debit Card
96f31965-7ef0-416e-ab35-9e4805d51426,2023-08-28,372.29,3,Hat,fashion,0.2,2023-09-11,2024-09-04,UPS,2024-09-17,delivered,Credit Card
278dcd5b-de95-4530-bcd7-e00986ba4663,2023-02-11,377.74,1,Jacket,fashion,,,2024-04-04,FedEx,2024-04-19,pending,Debit Card
dd1bb0ae-5262-4483-8c81-4dd8aa6335d8,2023-12-01,468.83,4,Golf Club,sports,,,2024-06-30,DHL,2024-07-09,pending,PayPal
bd900458-9317-46b6-a0d1-104ea5f61aed,2023-01-15,24.32,5,Sweater,fashion,,,2024-09-12,UPS,2024-09-16,pending,PayPal
debaa705-6cf1-42ba-97ca-73b061455610,2023-01-09,127.81,3,Makeup Brush,beauty,3.2,2023-01-28,2023-03-29,UPS,2023-04-01,delivered,Credit Card
d39bcb8b-d337-4444-b1e4-09aadfd71142,2024-03-13,153.14,1,Lamp,home,,,2024-11-01,UPS,2024-11-03,pending,Credit Card
c6374bad-689a-4cca-a4aa-bfeb009b859c,2023-03-03,214.21,3,Air Conditioner,home,3.5,2023-03-18,2023-12-03,DHL,2023-12-15,delivered,Credit Card
2f0c4e88-1a69-4779-be87-3b4d3005bed1,2023-02-27,449.57,4,Mascara,beauty,,,2024-10-04,FedEx,2024-10-19,shipped,PayPal
79c6fb6c-ece9-4dd1-b251-ab463c6e8018,2023-06-07,278.62,3,Sneakers,fashion,,,2023-06-15,UPS,2023-06-28,pending,Credit Card
19f4d096-83af-4fa5-bac5-9823811e142b,2023-04-01,241.42,1,Bookshelf,home,1.4,2023-04-27,2023-08-03,FedEx,2023-08-10,delivered,Debit Card
394b17b4-98af-4000-8b2a-329adccb481f,2024-03-10,277.04,2,Laptop,electronics,3.7,2024-03-20,2024-07-13,DHL,2024-07-20,delivered,Debit Card
2d2e3839-49c4-4e1b-9c4f-3238e428bf72,2024-02-15,453.93,1,Curtains,home,,,2024-07-23,DHL,2024-08-01,pending,Debit Card
a2f70d76-6e34-45c2-a454-57d639d78008,2023-01-01,373.69,1,Baseball Bat,sports,,,2023-11-25,DHL,2023-12-08,shipped,PayPal
43f70fc6-72bf-49bf-9c38-b1a297e32992,2024-08-29,309.62,3,Basketball,sports,4.7,2024-09-02,2024-11-30,DHL,2024-12-01,delivered,Credit Card
f93c913c-817a-419c-954e-e8d2029803c5,2024-03-28,408.92,1,Headphones,electronics,,,2024-08-15,DHL,2024-08-21,shipped,PayPal
5b3cabc4-fafa-4985-aa56-0e9ee9a74377,2023-12-05,440.16,4,Desk,home,,,2024-02-07,UPS,2024-02-18,pending,Debit Card
aa09a3eb-bae6-4185-8e6d-7f23de613f0c,2023-09-23,185.72,5,TV,electronics,1.8,2023-10-03,2024-03-12,UPS,2024-03-21,delivered,PayPal
9a19f562-a240-49ce-85d5-a29c0f2ebab9,2023-11-01,64.2,1,Printer,electronics,,,2024-05-08,UPS,2024-05-17,shipped,PayPal
0ade96b2-8991-4972-94f9-bbae65eedcc1,2023-11-12,458.47,5,Baseball Bat,sports,,,2024-09-22,FedEx,2024-09-26,shipped,Credit Card
3b84c197-5200-4f39-9c33-fdd6758c3098,2023-05-01,152.36,3,Smartwatch,electronics,,,2024-11-23,DHL,2024-12-02,shipped,Credit Card
b2f0a821-a27d-4430-8e4f-6dee59923b01,2024-06-15,140.54,5,Dumbbells,sports,,,2024-06-25,FedEx,2024-07-06,pending,PayPal
8ea56834-3e4e-432e-876d-430389dbca08,2023-09-24,439.47,2,Golf Club,sports,,,2024-07-09,FedEx,2024-07-14,pending,Debit Card
6ea05708-3865-422d-8707-63cbdac17711,2023-10-23,320.46,2,Dress,fashion,,,2024-11-03,UPS,2024-11-03,pending,PayPal
d4999e6a-8655-497d-adb3-6910341380cc,2024-09-02,300.54,2,Sneakers,fashion,,,2024-11-12,FedEx,2024-11-22,pending,PayPal
c520e97d-cf61-4dd8-a334-70141ee88fe4,2023-01-27,250.54,4,Coffee Table,home,,,2024-07-17,DHL,2024-07-26,pending,Credit Card
fe482d34-3c89-4c87-a28f-dd7c914d4312,2023-07-03,195.68,5,Tablet,electronics,,,2024-06-29,FedEx,2024-07-06,pending,Credit Card
308217ee-05dc-4755-a853-fd7bc2ff3a17,2023-07-20,492.7,2,Sweater,fashion,4.9,2023-08-03,2024-03-23,UPS,2024-04-07,delivered,Debit Card
90922b24-ec5c-483d-a97c-215069598313,2023-01-01,94.11,2,Desk,home,2.8,2023-01-10,2023-07-23,UPS,2023-07-25,delivered,PayPal
5d71a086-f4f8-482a-b15f-466f343807a3,2024-01-18,54.04,2,Dumbbells,sports,,,2024-07-07,DHL,2024-07-10,shipped,Credit Card
b917c998-70c4-4a52-9693-fa4f08b6f89b,2024-02-09,189.79,5,Laptop,electronics,,,2024-11-12,FedEx,2024-11-13,shipped,Credit Card
830ff27c-4d7e-4dc9-917d-cb7ce161c4e3,2024-04-26,450.38,4,TV,electronics,,,2024-10-07,FedEx,2024-10-15,shipped,Credit Card
900fa8e0-a1c7-40e5-9176-b1ace1f62d7f,2024-05-31,439.27,4,Headphones,electronics,0.3,2024-06-03,2024-09-16,DHL,2024-09-20,delivered,PayPal
4969f39b-9317-4119-bc59-ca46e9b8b5a6,2024-06-26,433.65,2,Lamp,home,3.6,2024-07-23,2024-10-12,UPS,2024-10-18,delivered,Debit Card
f2128e70-9d8c-4fba-8f5e-f7aef8d2f10a,2023-11-14,33.97,5,Perfume,beauty,1.7,2023-11-22,2024-08-23,FedEx,2024-09-07,delivered,Credit Card
83ada297-3af5-427c-8909-bf5a7c92f676,2024-05-14,465.62,2,Smartwatch,electronics,,,2024-10-04,FedEx,2024-10-16,pending,PayPal
e45bf353-dc33-4c88-a1b6-1df631ef7c00,2023-07-30,226.98,4,Bookshelf,home,,,2024-08-03,UPS,2024-08-03,shipped,Debit Card
56ade45c-4ec9-4946-bd9f-854979717094,2024-02-15,107.59,5,Desk,home,0.6,2024-03-03,2024-07-25,DHL,2024-08-09,delivered,Credit Card
eaa109e7-138c-436d-b764-737f02f365e0,2024-09-26,197.54,3,Printer,electronics,,,2024-11-09,UPS,2024-11-11,shipped,PayPal
8ae6cfc5-cf10-44ec-92c0-91d185028cfd,2024-07-03,392.16,2,Mascara,beauty,4.0,2024-07-29,2024-09-19,FedEx,2024-09-23,delivered,Debit Card
22576604-808d-466e-ae0e-2713fe6e0e8e,2024-03-12,355.9,1,Running Shoes,sports,,,2024-05-29,DHL,2024-06-02,pending,Credit Card
735b51e6-617d-4a30-ae2e-fe91d6ce7ec7,2024-01-08,121.25,4,Dining Table,home,,,2024-07-12,DHL,2024-07-13,shipped,Credit Card
718de3cd-7868-4197-a0d5-ec0a0b332031,2024-05-09,472.76,4,Desk,home,3.1,2024-06-05,2024-08-28,FedEx,2024-09-04,delivered,Credit Card
978c32f0-d2cb-40b8-a3d4-95a4ddb98e23,2024-06-17,51.25,2,Air Conditioner,home,3.7,2024-07-09,2024-10-29,UPS,2024-10-29,delivered,Debit Card
150a5fbc-d2ff-4099-a35f-91855017f717,2023-11-29,352.82,1,Air Conditioner,home,,,2024-09-07,FedEx,2024-09-19,shipped,PayPal
4d273e65-a2ef-4716-be46-14f2017a8bc1,2023-03-31,39.11,2,Face Cream,beauty,4.9,2023-04-24,2023-07-28,UPS,2023-08-11,delivered,PayPal
f157da3d-1e5a-40da-aa0b-c419a99e0e3a,2023-02-26,390.29,4,Jacket,fashion,4.4,2023-03-25,2023-03-31,UPS,2023-04-14,delivered,Debit Card
3e5b35d8-791e-451d-be4f-6178eb4836d4,2023-07-21,179.4,1,Couch,home,1.8,2023-08-13,2024-11-06,DHL,2024-11-08,delivered,Credit Card
930a4a5c-c8e0-4732-a587-58c0b43ed04d,2023-10-16,235.73,4,Game Console,electronics,,,2024-03-23,DHL,2024-03-28,shipped,Debit Card
6b086f38-e524-46f3-953b-1b575fbd8428,2023-07-10,201.98,2,Sweater,fashion,,,2023-10-14,UPS,2023-10-28,pending,PayPal
77efc170-80da-424d-8a1b-0456d4a69476,2023-08-02,125.89,4,Tablet,electronics,,,2024-09-21,UPS,2024-09-26,pending,PayPal
ac57ecba-17f3-4cdd-9f19-6e5ab8aab495,2023-08-29,218.95,4,Sweater,fashion,,,2024-10-18,DHL,2024-10-23,shipped,Credit Card
6c011126-fccd-4698-8252-80652474e33e,2023-12-28,452.39,3,Lamp,home,0.9,2024-01-03,2024-01-01,UPS,2024-01-15,delivered,Debit Card
88c7ff3c-4a3f-45c4-93fe-57dc9ab42ea7,2024-08-10,160.94,2,Game Console,electronics,,,2024-09-27,FedEx,2024-10-12,shipped,Debit Card
801631f0-d918-4a37-9f2e-489e80705c6e,2024-04-01,284.66,5,Cycling Helmet,sports,3.7,2024-04-21,2024-08-10,UPS,2024-08-23,delivered,Credit Card
2f0d73d8-5ce8-4ed1-af86-65bf498e3246,2023-04-06,332.66,1,Baseball Bat,sports,,,2024-11-07,FedEx,2024-11-12,pending,Credit Card
1e02db7d-b626-4794-87e2-fc6218d904de,2024-07-30,91.49,5,Dress,fashion,,,2024-09-09,UPS,2024-09-19,shipped,Credit Card
b44be1e5-6a4d-4586-86f4-cca64b74808b,2023-07-01,57.49,5,Shampoo,beauty,,,2024-11-23,FedEx,2024-12-02,shipped,PayPal
99d8b735-fe1d-4ee2-853c-b2ab35015a61,2023-08-04,216.8,5,Sneakers,fashion,,,2023-10-17,DHL,2023-10-28,pending,PayPal
ac9afb72-3019-4fc8-8825-87603c8e8141,2023-09-12,305.49,5,Smartwatch,electronics,2.9,2023-10-04,2024-09-28,DHL,2024-10-03,delivered,Credit Card
4778347d-f7c3-435e-ae41-687410e73218,2023-05-09,278.42,3,Bluetooth Speaker,electronics,,,2024-09-30,DHL,2024-10-03,shipped,PayPal
b1e4938b-6005-48d9-97dd-8a2bc894235e,2023-04-15,82.08,1,Shirt,fashion,,,2024-09-25,DHL,2024-09-29,pending,Credit Card
ef734fef-df12-4ba3-9800-2438f1f9e25e,2023-12-19,450.26,4,Jacket,fashion,,,2024-10-20,FedEx,2024-10-31,shipped,PayPal
10935605-0090-4e7d-bd9d-30858af75737,2023-08-08,425.42,1,Body Lotion,beauty,,,2024-09-01,UPS,2024-09-16,shipped,Debit Card
e7991c3b-8a0d-4c57-8946-97148a1390bc,2023-10-24,252.11,1,Yoga Mat,sports,,,2024-02-26,UPS,2024-03-12,shipped,Credit Card
684d999d-b3df-4d65-95c4-9f7a65cd7e38,2023-06-18,441.08,3,TV,electronics,1.6,2023-07-10,2024-07-07,FedEx,2024-07-09,delivered,Debit Card
fa9fc683-6a2e-4855-bf1c-44f0d90b817b,2024-06-04,274.97,3,Lamp,home,,,2024-09-18,UPS,2024-09-21,shipped,PayPal
d6e8bc8e-afd2-415b-9d83-7d1e46ffa759,2023-06-30,94.29,2,Lipstick,beauty,4.0,2023-07-03,2024-05-18,UPS,2024-05-20,delivered,Credit Card
764bc70f-00bb-4824-b376-7d6ee9efa7fb,2024-03-20,364.27,5,Couch,home,4.4,2024-04-08,2024-12-15,DHL,2024-12-23,delivered,Credit Card
c34a5348-7080-43d5-9a3b-3e8b4b8e407a,2023-03-12,74.93,1,Camera,electronics,,,2023-12-14,UPS,2023-12-18,pending,PayPal
14746d2d-21d2-42f3-a073-415984290d52,2023-01-24,113.52,2,Smartwatch,electronics,,,2023-08-26,UPS,2023-09-07,pending,PayPal
9a912bfd-4514-468a-80a7-7f222e0864b3,2023-09-03,343.01,5,Headphones,electronics,,,2023-10-11,UPS,2023-10-16,shipped,Credit Card
d7a9b14e-43cf-43b6-9865-bfe7dd86fe5a,2023-04-05,114.49,5,Face Cream,beauty,,,2023-07-29,FedEx,2023-08-11,shipped,Credit Card
5b318bba-33a9-46c2-85cd-0268deee3abe,2024-07-19,437.24,5,Headphones,electronics,4.4,2024-08-04,2024-08-23,DHL,2024-09-03,delivered,Credit Card
27974484-c357-4337-abef-b393a597fa39,2023-05-27,136.97,2,Chair,home,,,2023-08-30,FedEx,2023-09-13,pending,Credit Card
00f022d7-33f9-449c-8884-f20457c19eaf,2024-06-12,179.46,3,Mascara,beauty,,,2024-06-30,UPS,2024-07-05,pending,Credit Card
c63965cf-b47b-4056-9bea-13a21caf5a01,2023-10-19,209.95,1,Air Conditioner,home,,,2023-12-30,DHL,2024-01-04,shipped,Credit Card
41714719-56e4-4c32-b608-b57c82a598ee,2024-03-13,117.42,4,Laptop,electronics,1.7,2024-03-26,2024-07-23,DHL,2024-08-05,delivered,PayPal
01b3164e-e53a-40ae-b425-b7d03671cb9f,2023-02-17,367.22,4,Lamp,home,,,2023-06-18,FedEx,2023-06-19,pending,PayPal
e6badf5a-522e-41c6-a301-3e4a600a508f,2023-06-25,298.21,3,T-shirt,fashion,0.8,2023-07-18,2024-04-13,FedEx,2024-04-28,delivered,PayPal
4e2fc9b5-4b05-4b41-b1ff-eba94bcf73f4,2023-12-12,322.9,2,Jacket,fashion,2.7,2024-01-04,2024-01-22,DHL,2024-01-25,delivered,Debit Card
d5a2a451-0bdd-4c2f-b5f2-53840b3c4351,2024-05-30,226.11,4,Yoga Mat,sports,,,2024-07-17,UPS,2024-07-28,shipped,Debit Card
e030fc76-dab8-4025-ad5d-e48882c6f80a,2023-07-18,205.05,2,Dining Table,home,,,2023-12-28,UPS,2024-01-03,pending,Debit Card
7758f7e1-c37f-41d0-bb05-407bd963bc67,2024-03-26,356.2,4,Socks,fashion,0.0,2024-04-25,2024-05-03,FedEx,2024-05-05,delivered,Debit Card
f8962899-cb90-479b-a3cc-3aabe6257e1d,2023-10-25,184.75,2,Couch,home,2.3,2023-11-03,2023-12-05,FedEx,2023-12-11,delivered,Credit Card
233ef77b-bb9c-46b2-8f6d-fc5da340c42f,2024-03-25,434.7,2,Game Console,electronics,,,2024-06-27,DHL,2024-06-28,pending,Debit Card
d9676c3d-992e-4f4f-bedf-e5a0e9dda77c,2023-02-28,73.31,2,Coffee Table,home,,,2023-12-03,DHL,2023-12-06,pending,Debit Card
d5eba2a2-3ef4-45e2-a098-56f1f21fd5fc,2023-09-29,67.88,2,Sneakers,fashion,,,2024-08-31,DHL,2024-09-08,pending,PayPal
1c25c4c7-99a8-4814-ac84-6ad6e9420767,2023-06-10,499.53,3,Shampoo,beauty,,,2024-09-07,UPS,2024-09-14,shipped,Debit Card
39d4df30-f9cc-4316-945c-14e3fc24af7e,2023-06-23,299.22,2,Face Cream,beauty,4.1,2023-07-15,2024-02-18,FedEx,2024-02-22,delivered,Credit Card
d3cb9624-9c93-4086-98e0-b0db70beb06e,2023-10-19,475.98,5,Face Cream,beauty,1.5,2023-10-31,2024-04-05,DHL,2024-04-10,delivered,PayPal
b79f7789-56e5-437c-8591-be9b54532897,2023-09-16,275.25,5,Jacket,fashion,1.7,2023-10-03,2024-11-08,FedEx,2024-11-09,delivered,Debit Card
9cf2e0de-e3d9-4a33-8c4f-c78f2fd0d161,2024-01-23,365.33,2,Jeans,fashion,1.0,2024-02-06,2024-02-24,UPS,2024-03-01,delivered,PayPal
80801c86-a709-424f-80be-75b4a998dac1,2024-01-05,88.67,1,Couch,home,,,2024-08-11,FedEx,2024-08-20,shipped,Debit Card
c6c0485f-1879-4fcc-8524-fe303f731f4c,2024-01-07,30.0,3,Lamp,home,3.3,2024-01-27,2024-06-13,DHL,2024-06-19,delivered,Debit Card
6d1d2c1b-e367-4657-9cc3-27be32c808a1,2024-07-23,498.27,1,Desk,home,,,2024-09-01,DHL,2024-09-15,shipped,Credit Card
c3590bfc-da69-42df-87fc-a382ba03a7bd,2024-08-17,431.84,3,Makeup Brush,beauty,,,2024-11-01,FedEx,2024-11-03,shipped,Debit Card
ad25fb92-9fa2-44ac-9cb4-cf2e77de22fd,2023-12-27,378.28,3,Bluetooth Speaker,electronics,,,2024-07-13,UPS,2024-07-18,shipped,PayPal
6bd1f059-65c3-4e59-9315-d5c3c29f1d41,2024-02-09,224.3,4,Dining Table,home,,,2024-02-12,FedEx,2024-02-16,pending,PayPal
2ef507b0-157f-4894-a834-743f94997e19,2023-02-12,352.01,3,Shirt,fashion,,,2024-05-12,FedEx,2024-05-16,shipped,Debit Card
837a4046-4124-4088-8a92-fdc5a11d2ce8,2023-06-16,434.69,1,Scarf,fashion,,,2024-03-21,DHL,2024-04-03,pending,PayPal
eec64732-8c2c-426a-b3dd-15d4c3192fb1,2024-04-18,41.0,2,Lamp,home,,,2024-10-09,DHL,2024-10-15,shipped,Credit Card
57bd53d3-12fd-4dc9-8ffd-50f68637b7f0,2024-01-15,137.07,5,Hair Dryer,beauty,1.0,2024-01-24,2024-05-26,FedEx,2024-06-07,delivered,Debit Card
6f07a985-13b9-47bd-8b36-93a6d8df92c5,2024-02-04,188.36,3,Dining Table,home,4.3,2024-02-05,2024-02-26,UPS,2024-03-06,delivered,PayPal
83c93151-3945-4bd8-93d6-3a34391b6e0b,2024-06-15,283.08,4,Bluetooth Speaker,electronics,4.3,2024-07-02,2024-10-01,DHL,2024-10-07,delivered,Debit Card
8dbb22e2-2476-4a23-b9b9-945b15a6e11e,2023-01-03,384.15,2,Dumbbells,sports,,,2024-10-24,DHL,2024-10-24,shipped,Debit Card
8c2d2dcd-f39c-4314-9355-f2317a51f203,2023-05-11,109.17,2,Camera,electronics,1.5,2023-05-22,2024-01-29,UPS,2024-02-13,delivered,Debit Card
9a06ced1-8df1-4de6-a272-e9566a737151,2024-01-19,397.89,5,Camera,electronics,4.5,2024-01-25,2024-05-20,UPS,2024-05-20,delivered,PayPal
05a2c5b3-1662-49bd-9f75-26b42ab783ab,2023-04-03,134.78,5,Hat,fashion,,,2024-03-24,DHL,2024-03-29,pending,Debit Card
c4d5d0b3-e323-4729-8347-fc76fced6e7f,2023-06-09,254.82,4,Conditioner,beauty,4.9,2023-07-05,2023-10-30,FedEx,2023-11-11,delivered,Debit Card
8ae3cbe0-14cd-4105-833b-65b688749beb,2024-09-15,228.18,5,Camera,electronics,3.9,2024-10-10,2024-12-12,FedEx,2024-12-27,delivered,PayPal
99ed4813-e930-49dd-b55c-b6fd907c7f6f,2024-01-29,261.92,1,Tennis Racket,sports,,,2024-08-08,DHL,2024-08-23,shipped,PayPal
00c55977-62bf-4f47-a80f-758a82a65741,2024-09-02,465.08,2,Tennis Racket,sports,,,2024-12-10,DHL,2024-12-25,shipped,Credit Card
2184f9ab-44f9-4a13-b1fa-583268e62b39,2023-04-11,419.45,4,Conditioner,beauty,,,2024-07-23,DHL,2024-07-28,shipped,PayPal
96498961-e569-4a50-b9ef-33b63dbf65d8,2024-07-31,245.47,3,Couch,home,4.5,2024-08-11,2024-08-19,FedEx,2024-08-19,delivered,Credit Card
8ba30b08-cecd-4c0c-b5fe-bd610392942f,2023-12-24,75.73,5,Laptop,electronics,,,2024-01-02,FedEx,2024-01-08,shipped,Debit Card
8b1b1e34-1b32-48bc-ad0d-86ac7d3676c9,2023-05-05,260.89,5,Tablet,electronics,,,2024-07-25,FedEx,2024-08-07,pending,Debit Card
72bc5d8e-ba0f-4d70-b001-f77809f4d82b,2023-04-06,377.84,4,T-shirt,fashion,,,2024-09-26,FedEx,2024-10-01,pending,Debit Card
2fafce26-caad-4703-9bd9-0e143654d45d,2023-07-08,160.17,4,Headphones,electronics,4.9,2023-07-24,2024-09-20,FedEx,2024-09-26,delivered,Debit Card
359fd4fc-cc07-4704-95f0-758398867ec1,2023-11-05,264.32,5,Jacket,fashion,,,2024-03-22,UPS,2024-03-23,shipped,Credit Card
2cff82b5-0026-4dbf-89b9-252eae043603,2023-01-12,279.48,5,Air Conditioner,home,1.3,2023-01-12,2024-04-25,FedEx,2024-04-26,delivered,PayPal
a218d111-b109-4ab5-bc14-61c439887c2b,2023-01-15,382.29,2,Baseball Bat,sports,,,2024-08-20,UPS,2024-08-22,shipped,Credit Card
c12b2790-0563-453c-acba-931fb568c401,2024-01-26,156.44,3,Laptop,electronics,,,2024-04-15,DHL,2024-04-18,pending,Debit Card
b858b876-faa7-4979-ad13-caec5cdf8165,2023-07-15,246.21,1,Running Shoes,sports,,,2024-04-10,DHL,2024-04-11,shipped,Credit Card
276a11ca-a1ef-49eb-9ac9-eeef54ac37a0,2024-05-04,346.32,3,Jacket,fashion,,,2024-12-05,FedEx,2024-12-18,shipped,Debit Card
60491514-528e-4204-9a61-4ecb21d1b020,2024-03-07,45.77,4,Dining Table,home,0.7,2024-03-26,2024-03-26,DHL,2024-04-07,delivered,Credit Card
8d6af0f1-42f8-460a-aed6-1a2fb922a3cb,2023-07-09,129.15,2,Scarf,fashion,0.3,2023-08-01,2024-11-01,DHL,2024-11-01,delivered,Debit Card
efa05fda-13d0-42ba-b395-96975a6b49d9,2024-03-10,219.9,2,Hair Dryer,beauty,4.3,2024-03-11,2024-05-31,FedEx,2024-06-13,delivered,Credit Card
b040df65-8aa3-4b85-8261-c2067f38699c,2024-06-03,27.38,5,Air Conditioner,home,,,2024-12-10,DHL,2024-12-10,shipped,Credit Card
0c1ac51d-24ed-4ead-81c4-ca2f78f31e80,2024-03-19,293.36,3,Dumbbells,sports,4.7,2024-04-02,2024-07-03,FedEx,2024-07-07,delivered,PayPal
f0c8cec4-8157-4b74-8982-ba3f9151339d,2023-11-24,486.2,4,Baseball Bat,sports,,,2024-01-03,DHL,2024-01-06,shipped,Debit Card
da8f5ee6-3cc1-4031-b3ae-40f2c078dd2a,2023-05-03,276.51,2,Hair Dryer,beauty,,,2023-11-28,FedEx,2023-12-08,pending,Credit Card
9216b83a-27ff-4bf2-bce5-6c1a66c9e286,2024-08-22,444.97,3,Yoga Mat,sports,2.7,2024-08-25,2024-09-29,DHL,2024-10-10,delivered,Credit Card
1ccb8492-d1f4-48d4-bbaf-8b109ae2f108,2023-07-22,340.94,5,Shampoo,beauty,,,2023-07-29,DHL,2023-08-08,shipped,Credit Card
88f8ed6a-2358-4a74-8f48-feaf8856b05a,2023-10-08,160.68,3,Basketball,sports,,,2024-04-06,DHL,2024-04-19,shipped,Debit Card
fb4a9532-6afa-45af-9922-e0ae6e4ab066,2023-06-23,133.34,2,Running Shoes,sports,,,2024-09-02,FedEx,2024-09-03,shipped,Debit Card
772a67fb-aa38-441f-99de-bf79a9491705,2023-08-20,284.8,5,Hair Dryer,beauty,2.0,2023-09-02,2023-12-21,DHL,2024-01-05,delivered,PayPal
e8499f5e-fdc5-4f48-b7ec-b96b519e5040,2023-12-07,227.89,2,T-shirt,fashion,,,2024-12-12,FedEx,2024-12-13,pending,Debit Card
d51a3b07-4fd4-4f19-b21f-72e09482d543,2023-09-27,105.21,3,Jacket,fashion,,,2023-10-30,UPS,2023-10-30,pending,PayPal
f57d697e-ec9d-49cd-9b1d-c5d76e4ca502,2023-10-15,112.94,1,Socks,fashion,4.8,2023-10-19,2024-11-14,UPS,2024-11-28,delivered,PayPal
2c1a1459-a84d-4b92-a10d-89d359a4f40b,2024-04-23,362.05,5,Socks,fashion,,,2024-06-20,UPS,2024-06-21,pending,Debit Card
2ac66600-d574-43f1-82f5-3239dd116628,2024-01-23,366.66,3,TV,electronics,,,2024-05-18,DHL,2024-05-19,shipped,Debit Card
902b0e82-91b1-41a9-a4e1-a86b79e960af,2024-02-01,444.01,3,Face Cream,beauty,,,2024-03-13,DHL,2024-03-27,shipped,Debit Card
cca7ff7d-f8c1-4ef3-8e65-799d27c6a853,2023-07-14,34.84,4,Printer,electronics,4.4,2023-07-26,2023-10-28,UPS,2023-11-01,delivered,Debit Card
74b775c9-4b80-46c8-b2f4-c35ddd7e243d,2023-06-04,200.17,5,Dress,fashion,,,2024-12-15,UPS,2024-12-27,pending,PayPal
4ed6f237-51fd-4575-8df4-c35fad3618bf,2024-01-28,459.73,1,Chair,home,,,2024-07-10,UPS,2024-07-17,shipped,Credit Card
04201891-ff62-4a2f-a8bc-1eb76b5348d6,2023-10-15,383.96,5,Cycling Helmet,sports,2.8,2023-10-27,2024-09-03,UPS,2024-09-06,delivered,PayPal
0bf5c8b4-df5f-4259-849d-93cfb4a0be5e,2024-05-10,322.85,3,Body Lotion,beauty,,,2024-08-13,UPS,2024-08-15,shipped,PayPal
e08594ee-f007-4761-bb68-6881ba3875db,2023-08-29,99.46,2,T-shirt,fashion,,,2024-01-06,FedEx,2024-01-16,shipped,Debit Card
27f10b29-0eb6-4856-9d4b-7fe2ddd55bbe,2024-08-13,425.75,4,Hair Dryer,beauty,,,2024-12-07,UPS,2024-12-20,shipped,Credit Card
beb61ff2-3750-4482-9e20-d8c107f32abc,2024-03-07,176.49,3,Running Shoes,sports,2.2,2024-03-24,2024-11-04,DHL,2024-11-08,delivered,Credit Card
ad63bf53-6e9d-486b-9a73-ac2a8b8674fa,2023-02-28,488.3,3,Dining Table,home,,,2024-10-20,DHL,2024-10-22,shipped,PayPal
3b9acecc-a774-48b3-b97f-876fa3a353fc,2024-06-13,41.84,4,Sweater,fashion,,,2024-08-03,UPS,2024-08-09,shipped,Credit Card
bff93425-33f4-4cf5-ab05-3ed07da619e6,2024-05-08,182.58,5,Bluetooth Speaker,electronics,,,2024-11-17,UPS,2024-11-25,pending,Debit Card
145f98f8-3ff3-4021-b7d9-14fb6e561365,2023-10-05,321.33,2,Couch,home,0.9,2023-10-30,2024-08-01,DHL,2024-08-13,delivered,PayPal
e3eebc26-6402-45d1-bcea-2db5d3cae1c9,2023-02-12,325.5,5,Tennis Racket,sports,3.4,2023-02-25,2023-09-16,FedEx,2023-09-27,delivered,Debit Card
5aa3ec6e-d821-4129-985c-26268761aba7,2024-07-18,260.34,1,Lamp,home,,,2024-07-28,DHL,2024-08-04,pending,Debit Card
a7f5542c-08ad-489f-9d85-790084011563,2023-01-19,495.23,4,Dress,fashion,,,2024-05-10,UPS,2024-05-18,shipped,Debit Card
688453fc-4593-46f2-b84b-eb792209933f,2023-11-17,306.9,3,Cycling Helmet,sports,,,2024-04-27,DHL,2024-04-28,pending,Debit Card
2790d0de-ba37-460c-a010-c5bfc99bea13,2023-08-30,478.77,3,Smartphone,electronics,,,2023-09-24,DHL,2023-09-28,pending,Debit Card
3b242cad-675f-4644-a159-e3b541101192,2024-02-29,212.56,1,Yoga Mat,sports,,,2024-03-01,UPS,2024-03-06,pending,Credit Card
